Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
10423.0,0.0,319.296,-61.3442,571.96,374.28,-8.34473,417.575,444.846,38.8894,294.155,523.019,209.181,146.198,489.69,146.5,206.823,582.828,222.092,105.864,486.985,277.664,84.5811,502.89,317.891,46.3682
10424.0,0.0,319.465,-60.9831,571.809,374.939,-8.23188,418.018,446.099,38.7028,294.452,525.058,209.434,146.369,491.261,146.491,207.3,584.821,222.485,104.641,489.226,277.58,85.0533,504.885,316.848,45.0963
10425.0,0.0,319.643,-60.6933,571.679,375.303,-8.17088,418.183,446.619,38.6194,295.036,526.807,209.371,147.071,492.467,146.423,207.576,586.33,222.716,103.418,491.297,277.314,84.5512,505.734,315.689,44.2487
10426.0,0.0,319.843,-60.4637,571.615,375.849,-8.29419,418.522,447.229,38.5075,294.764,528.951,209.58,147.506,493.667,146.252,208.109,587.874,222.816,102.367,492.498,276.862,83.9788,506.843,314.509,42.8296
10427.0,0.0,320.02,-60.2657,571.467,376.406,-8.30062,418.682,448.399,38.2521,295.51,530.424,209.688,147.718,495.087,146.399,209.005,589.362,222.942,101.697,493.624,276.134,83.3159,507.722,312.984,41.3697
10428.0,0.0,320.278,-60.1172,571.383,377.045,-8.22124,418.713,449.556,38.0718,295.958,531.917,209.571,148.216,496.39,146.268,209.202,590.623,223.083,100.4324,494.778,275.491,82.5951,508.562,311.38,39.9098
10429.0,0.0,320.435,-59.9343,571.182,377.563,-8.04035,418.319,450.535,37.8534,295.941,533.735,209.672,148.847,497.539,146.056,209.886,591.897,223.043,99.1678,495.797,274.873,82.5677,509.309,310.0,39.0954
10430.0,0.0,320.448,-59.7955,571.042,378.207,-7.86648,418.231,451.077,37.8775,296.349,535.341,209.806,148.987,498.544,145.835,210.336,592.979,222.851,99.0647,496.424,274.414,82.7566,509.898,308.645,38.5249
10431.0,0.0,320.604,-59.5619,570.967,378.706,-7.79845,418.562,451.471,37.8721,296.791,536.4,209.73,148.954,499.418,145.544,210.825,593.777,222.717,97.6078,497.448,273.741,82.3536,510.169,307.04,37.9485
10432.0,0.0,320.725,-59.3754,570.858,379.086,-7.87224,418.863,451.868,37.7741,296.951,537.507,209.679,148.359,500.272,145.396,211.487,594.56,222.481,96.1509,498.12,273.154,81.89,510.286,305.357,36.4235
10433.0,0.0,320.908,-59.1501,570.655,379.368,-7.85934,419.051,452.287,37.696,296.781,538.563,209.519,148.212,501.137,145.486,211.571,595.089,222.182,94.694,498.919,272.361,80.9258,510.165,303.846,34.65025
10434.0,0.0,321.091,-59.0291,570.51,379.486,-7.87313,419.05,453.084,37.5804,296.87,539.712,209.394,148.554,501.648,145.501,211.02,595.54,222.116,94.0334,499.426,271.522,80.3521,510.298,302.437,32.877
10435.0,0.0,321.086,-58.8265,570.509,379.602,-7.98062,419.046,453.797,37.546,297.069,540.365,209.098,148.63,502.141,145.378,210.769,595.95,222.187,93.3358,500.036,270.756,79.5999,510.994,301.03,31.6646
10436.0,0.0,321.211,-58.6971,570.483,379.757,-7.96349,419.083,454.316,37.4908,296.933,541.059,208.979,148.668,502.746,145.168,211.51,596.549,222.722,93.4639,500.301,270.002,78.9216,511.654,300.016,30.7089
10437.0,0.0,321.326,-58.4929,570.424,379.934,-8.11429,419.169,454.694,37.4617,296.861,541.622,208.943,148.669,503.312,145.041,211.963,597.066,223.224,93.5312,500.724,269.559,78.3701,512.665,299.305,30.1028
10438.0,0.0,321.438,-58.2808,570.381,380.175,-7.98974,418.904,455.022,37.4369,296.907,541.943,208.87,148.604,503.768,144.947,212.024,597.601,223.704,93.4001,501.083,269.142,77.7561,513.812,298.661,29.9082
10439.0,0.0,321.606,-58.0391,570.38,380.372,-8.00519,418.924,455.238,37.547,296.866,542.207,208.811,148.525,504.111,144.811,211.777,597.956,223.887,93.9302,501.495,268.77,77.3014,515.191,298.209,29.4003
10440.0,0.0,321.725,-57.7657,570.286,380.513,-7.89101,418.892,455.329,37.4892,296.862,542.419,208.645,148.429,504.284,144.763,211.578,598.518,224.082,94.6882,502.144,268.706,76.7717,516.845,297.736,29.4176
